Date,Open,High,Low,Close,Adj Close,Volume
2008-11-26,437.859985,468.859985,433.579987,468.859985,468.859985,5793260000
2008-11-28,467.739990,473.140015,461.559998,473.140015,473.140015,2740860000
2008-12-01,466.529999,466.540009,415.989990,417.070007,417.070007,6052010000
2008-12-02,420.760010,441.829987,419.779999,441.820007,441.820007,6170100000
2008-12-03,435.109985,456.480011,430.859985,453.760010,453.760010,6221880000
2008-12-04,451.989990,461.970001,432.399994,439.529999,439.529999,5860390000
2008-12-05,437.809998,461.089996,423.700012,461.089996,461.089996,6165370000
2008-12-08,465.450012,483.660004,465.309998,481.380005,481.380005,6553600000
2008-12-09,478.239990,491.779999,462.809998,465.709991,465.709991,5693110000
2008-12-10,468.950012,481.720001,467.600006,476.399994,476.399994,5942130000
2008-12-11,474.690002,476.359985,447.429993,451.209991,451.209991,5513840000
2008-12-12,448.700012,468.429993,440.709991,468.429993,468.429993,5959590000
2008-12-15,469.149994,470.940002,445.799988,452.570007,452.570007,4982390000
2008-12-16,456.369995,482.850006,456.320007,482.850006,482.850006,6009780000
2008-12-17,479.579987,492.470001,475.149994,486.589996,486.589996,5907380000
2008-12-18,486.640015,493.809998,473.029999,479.170013,479.170013,5675000000
2008-12-19,485.329987,497.529999,481.450012,486.260010,486.260010,6705310000
2008-12-22,486.929993,486.929993,460.839996,475.070007,475.070007,4869850000
2008-12-23,476.410004,480.230011,466.070007,468.640015,468.640015,4051970000
2008-12-24,468.489990,471.690002,464.809998,470.489990,470.489990,1546550000
2008-12-26,471.440002,476.809998,469.589996,476.769989,476.769989,1880050000
2008-12-29,476.119995,476.179993,461.019989,466.149994,466.149994,3323430000
2008-12-30,468.339996,482.769989,468.230011,482.769989,482.769989,3627800000
2008-12-31,482.959991,503.260010,482.690002,499.450012,499.450012,4172940000
2009-01-02,499.510010,508.450012,494.739990,505.839996,505.839996,4048270000
2009-01-05,505.559998,508.230011,496.010010,505.029999,505.029999,5413910000
2009-01-06,507.160004,519.000000,507.160004,514.710022,514.710022,5392620000
2009-01-07,510.320007,510.320007,492.359985,497.100006,497.100006,4704940000
2009-01-08,496.250000,502.010010,492.519989,502.010010,502.010010,4991550000
2009-01-09,502.049988,502.130005,480.959991,481.299988,481.299988,4716500000
2009-01-12,481.029999,481.029999,466.750000,468.799988,468.799988,4725050000
2009-01-13,468.010010,476.230011,466.049988,473.790009,473.790009,5567460000
2009-01-14,469.440002,469.440002,452.690002,453.170013,453.170013,5407880000
2009-01-15,453.239990,464.970001,439.549988,462.619995,462.619995,7807350000
2009-01-16,462.809998,467.720001,451.769989,466.450012,466.450012,6786040000
2009-01-20,464.450012,464.450012,433.649994,433.649994,433.649994,6375230000
2009-01-21,435.769989,457.399994,431.959991,456.760010,456.760010,6467830000
2009-01-22,456.160004,456.160004,435.540009,442.850006,442.850006,5843830000
2009-01-23,437.820007,449.839996,431.260010,444.359985,444.359985,5832160000
2009-01-26,444.570007,458.820007,443.589996,450.059998,450.059998,6039940000
2009-01-27,451.209991,458.019989,449.209991,455.579987,455.579987,5353260000
2009-01-28,455.970001,474.470001,455.970001,473.019989,473.019989,6199180000
2009-01-29,469.440002,469.440002,453.239990,453.239990,453.239990,5067060000
2009-01-30,455.459991,459.390015,442.429993,443.529999,443.529999,5350580000
2009-02-02,441.209991,451.269989,437.220001,449.609985,449.609985,5673270000
2009-02-03,450.309998,455.260010,445.809998,452.899994,452.899994,5886310000
2009-02-04,453.029999,461.109985,446.730011,448.480011,448.480011,6420450000
2009-02-05,447.959991,459.929993,443.320007,455.079987,455.079987,6624030000
2009-02-06,454.989990,471.529999,454.519989,470.700012,470.700012,6484100000
2009-02-09,470.279999,471.190002,463.500000,467.940002,467.940002,5574370000
2009-02-10,466.239990,470.529999,445.679993,445.769989,445.769989,6770170000
2009-02-11,446.380005,451.769989,442.070007,447.950012,447.950012,5926460000
2009-02-12,444.730011,451.420013,435.589996,450.420013,450.420013,6476460000
2009-02-13,450.559998,456.190002,447.010010,448.359985,448.359985,5296650000
2009-02-17,448.350006,448.350006,428.899994,428.899994,428.899994,5907820000
2009-02-18,430.880005,431.609985,422.079987,423.179993,423.179993,5740710000
2009-02-19,423.179993,429.320007,416.709991,416.709991,416.709991,5746940000
2009-02-20,412.989990,415.410004,402.649994,410.959991,410.959991,8210590000
2009-02-23,413.390015,414.799988,394.579987,394.579987,394.579987,6509300000
2009-02-24,396.890015,413.170013,396.890015,412.480011,412.480011,7234490000
2009-02-25,411.070007,411.070007,395.450012,401.440002,401.440002,7483640000
2009-02-26,402.839996,406.690002,392.679993,392.950012,392.950012,7599970000
2009-02-27,389.910004,397.640015,386.690002,389.019989,389.019989,8926480000
2009-03-02,389.010010,389.010010,367.799988,367.799988,367.799988,7868290000
2009-03-03,370.480011,372.579987,360.619995,361.010010,361.010010,7583230000
2009-03-04,364.390015,375.500000,362.769989,371.299988,371.299988,7673620000
2009-03-05,367.420013,367.420013,349.440002,349.450012,349.450012,7507250000
2009-03-06,351.890015,356.869995,343.149994,351.049988,351.049988,7331830000
2009-03-09,348.850006,355.049988,342.589996,343.260010,343.260010,7277320000
2009-03-10,347.380005,367.750000,347.380005,367.750000,367.750000,8618330000
2009-03-11,368.059998,376.529999,363.839996,366.299988,366.299988,7287810000
2009-03-12,365.519989,390.940002,361.079987,390.119995,390.119995,7326630000
2009-03-13,391.299988,395.380005,387.320007,393.089996,393.089996,6787090000
2009-03-16,395.230011,400.359985,385.609985,386.359985,386.359985,7883540000
2009-03-17,386.350006,403.589996,384.260010,403.589996,403.589996,6156800000
2009-03-18,402.760010,419.809998,398.959991,417.630005,417.630005,9098450000
2009-03-19,419.609985,422.010010,411.700012,413.260010,413.260010,9033870000
2009-03-20,415.049988,416.720001,399.589996,400.109985,400.109985,7643720000
2009-03-23,405.709991,433.720001,405.709991,433.720001,433.720001,7715770000
2009-03-24,430.299988,430.399994,416.070007,416.390015,416.390015,6767980000
2009-03-25,418.420013,432.250000,409.700012,426.519989,426.519989,7687180000
2009-03-26,427.290009,445.299988,427.290009,445.299988,445.299988,6992960000
2009-03-27,440.549988,440.549988,429.000000,429.000000,429.000000,5600210000
2009-03-30,423.839996,423.839996,408.820007,415.970001,415.970001,5912660000
2009-03-31,419.029999,432.540009,417.459991,422.750000,422.750000,6089100000
2009-04-01,419.390015,429.510010,412.790009,429.160004,429.160004,6034140000
2009-04-02,434.320007,454.920013,434.320007,450.190002,450.190002,7542810000
2009-04-03,449.450012,456.130005,444.700012,456.130005,456.130005,5855640000
2009-04-06,453.079987,453.079987,441.230011,447.559998,447.559998,6210000000
2009-04-07,446.929993,446.929993,431.690002,431.700012,431.700012,5155580000
2009-04-08,433.059998,442.140015,432.779999,442.119995,442.119995,5938460000
2009-04-09,446.980011,468.200012,446.980011,468.200012,468.200012,7600710000
2009-04-13,464.790009,469.589996,457.890015,468.049988,468.049988,6434890000
2009-04-14,465.269989,465.399994,453.109985,453.220001,453.220001,7569840000
2009-04-15,451.519989,461.130005,450.119995,461.130005,461.130005,6241100000
2009-04-16,463.559998,476.380005,458.480011,473.880005,473.880005,6598670000
2009-04-17,474.369995,482.179993,470.559998,479.369995,479.369995,7352010000
2009-04-20,477.980011,477.980011,452.489990,452.489990,452.489990,6973960000
2009-04-21,450.380005,470.049988,448.929993,470.049988,470.049988,7436490000
2009-04-22,466.309998,480.910004,463.920013,470.730011,470.730011,7327860000
2009-04-23,471.829987,472.480011,460.130005,466.619995,466.619995,6563100000
2009-04-24,468.929993,482.220001,468.579987,478.739990,478.739990,7114440000
2009-04-27,474.380005,477.700012,467.079987,469.529999,469.529999,5613460000
2009-04-28,466.839996,479.070007,465.100006,472.839996,472.839996,6328000000
2009-04-29,476.140015,494.739990,476.140015,491.470001,491.470001,6101620000
2009-04-30,493.609985,501.459991,487.200012,487.559998,487.559998,6862540000
2009-05-01,488.089996,492.459991,484.730011,486.980011,486.980011,5312170000
2009-05-04,489.950012,506.820007,489.950012,506.820007,506.820007,7038840000
2009-05-05,504.820007,505.989990,497.059998,502.549988,502.549988,6882860000
2009-05-06,503.339996,509.369995,495.940002,505.089996,505.089996,8555040000
2009-05-07,505.329987,511.279999,489.200012,492.940002,492.940002,9120100000
2009-05-08,496.760010,511.820007,496.660004,511.820007,511.820007,8163280000
2009-05-11,507.149994,507.149994,498.649994,501.940002,501.940002,6150600000
2009-05-12,504.190002,506.519989,487.600006,495.179993,495.179993,6871750000
2009-05-13,490.519989,490.519989,471.820007,471.820007,471.820007,7091820000
2009-05-14,472.760010,486.290009,470.369995,480.709991,480.709991,6134870000
2009-05-15,480.959991,483.730011,472.869995,475.839996,475.839996,5439720000
2009-05-18,478.940002,495.019989,478.940002,494.790009,494.790009,5702150000
2009-05-19,494.750000,498.309998,488.480011,493.260010,493.260010,6616270000
2009-05-20,494.619995,505.589996,488.470001,489.350006,489.350006,8205060000
2009-05-21,486.739990,486.739990,474.500000,481.220001,481.220001,6019840000
2009-05-22,482.690002,485.049988,477.510010,477.619995,477.619995,5155320000
2009-05-26,477.619995,500.339996,475.980011,500.309998,500.309998,5667050000
2009-05-27,498.779999,502.619995,489.859985,489.859985,489.859985,5698800000
2009-05-28,489.940002,495.540009,481.029999,492.209991,492.209991,5738980000
2009-05-29,493.070007,501.579987,491.170013,501.579987,501.579987,6050420000
2009-06-01,504.570007,522.369995,504.570007,521.330017,521.330017,6370440000
2009-06-02,521.330017,528.719971,516.890015,526.630005,526.630005,5987340000
2009-06-03,524.599976,524.599976,516.690002,522.710022,522.710022,5323770000
2009-06-04,524.119995,531.679993,520.520020,531.679993,531.679993,5352890000
2009-06-05,534.179993,535.859985,526.510010,530.359985,530.359985,5277910000
2009-06-08,528.419983,531.090027,520.070007,524.789978,524.789978,4483430000
2009-06-09,526.479980,531.429993,525.630005,527.929993,527.929993,4439950000
2009-06-10,528.820007,532.299988,515.989990,523.710022,523.710022,5379420000
2009-06-11,524.489990,532.900024,524.429993,526.080017,526.080017,5500840000
2009-06-12,524.270020,526.840027,518.700012,526.830017,526.830017,4528120000
2009-06-15,523.359985,523.359985,507.600006,511.829987,511.829987,4697880000
2009-06-16,514.000000,516.599976,502.739990,503.739990,503.739990,4951200000
2009-06-17,503.690002,511.850006,499.170013,507.029999,507.029999,5523650000
2009-06-18,506.700012,511.329987,502.720001,509.480011,509.480011,4684010000
2009-06-19,513.450012,517.619995,510.470001,512.719971,512.719971,5713390000
2009-06-22,510.299988,510.299988,492.809998,492.809998,492.809998,4903940000
2009-06-23,494.720001,496.630005,488.850006,489.769989,489.769989,5071020000
2009-06-24,492.010010,500.670013,491.829987,494.950012,494.950012,4636720000
2009-06-25,493.519989,509.179993,492.429993,509.179993,509.179993,4911240000
2009-06-26,507.450012,514.590027,505.190002,513.219971,513.219971,6076660000
2009-06-29,512.330017,513.599976,503.329987,510.609985,510.609985,4211760000
2009-06-30,510.600006,513.830017,507.100006,508.279999,508.279999,4627570000
2009-07-01,510.279999,520.059998,510.279999,517.460022,517.460022,3919400000
2009-07-02,513.109985,513.109985,497.209991,497.209991,497.209991,3931000000
2009-07-06,495.649994,495.720001,487.100006,494.029999,494.029999,4712580000
2009-07-07,494.269989,494.410004,484.250000,484.250000,484.250000,4673300000
2009-07-08,485.750000,486.829987,473.540009,479.679993,479.679993,5721780000
2009-07-09,481.809998,483.910004,478.970001,479.269989,479.269989,4347170000
2009-07-10,477.700012,481.929993,474.519989,480.980011,480.980011,3912080000
2009-07-13,481.980011,493.309998,475.279999,493.309998,493.309998,4499440000
2009-07-14,493.299988,496.690002,490.809998,496.519989,496.519989,4149030000
2009-07-15,500.869995,515.760010,500.869995,515.640015,515.640015,5238830000
2009-07-16,513.609985,523.130005,512.109985,522.020020,522.020020,4898640000
2009-07-17,522.419983,522.419983,517.619995,519.219971,519.219971,5141380000
2009-07-20,522.070007,526.960022,521.479980,526.960022,526.960022,4853150000
2009-07-21,528.940002,529.250000,518.590027,525.219971,525.219971,5309300000
2009-07-22,523.340027,531.309998,522.429993,528.700012,528.700012,4634100000
2009-07-23,528.650024,547.419983,528.109985,545.849976,545.849976,5761650000
2009-07-24,542.200012,548.460022,539.900024,548.460022,548.460022,4458300000
2009-07-27,548.460022,550.900024,544.900024,550.880005,550.880005,4631290000
2009-07-28,549.090027,551.950012,544.179993,551.950012,551.950012,5490350000
2009-07-29,549.239990,550.469971,545.690002,548.380005,548.380005,5178770000
2009-07-30,550.919983,563.479980,550.919983,557.799988,557.799988,6035180000
2009-07-31,555.479980,562.070007,555.479980,556.710022,556.710022,5139070000
2009-08-03,559.309998,565.780029,556.559998,565.780029,565.780029,5603440000
2009-08-04,562.599976,572.479980,561.169983,570.739990,570.739990,5713700000
2009-08-05,570.719971,571.239990,560.590027,565.989990,565.989990,7242120000
2009-08-06,567.520020,569.530029,556.559998,557.619995,557.619995,6753380000
2009-08-07,562.599976,577.469971,562.599976,572.400024,572.400024,6827090000
2009-08-10,570.369995,574.559998,567.869995,571.869995,571.869995,5406080000
2009-08-11,570.200012,570.359985,560.479980,562.119995,562.119995,5773160000
2009-08-12,562.169983,577.570007,562.049988,572.169983,572.169983,5498170000
2009-08-13,572.669983,576.700012,568.729980,575.190002,575.190002,5250660000
2009-08-14,574.559998,574.700012,558.580017,563.900024,563.900024,4940750000
2009-08-17,556.770020,556.770020,546.960022,548.179993,548.179993,4854970000
2009-08-18,550.219971,557.880005,548.849976,556.429993,556.429993,4198970000
2009-08-19,552.369995,561.650024,549.859985,561.650024,561.650024,4257000000
2009-08-20,561.070007,568.679993,560.580017,568.679993,568.679993,4893160000
2009-08-21,572.640015,582.099976,571.659973,581.510010,581.510010,5885550000
2009-08-24,582.690002,586.030029,578.099976,580.239990,580.239990,6302450000
2009-08-25,581.900024,588.049988,581.900024,583.219971,583.219971,5768740000
2009-08-26,582.570007,586.289978,579.869995,584.020020,584.020020,5080060000
2009-08-27,583.869995,584.780029,572.659973,583.770020,583.770020,5785880000
2009-08-28,583.869995,589.789978,576.820007,579.859985,579.859985,5785780000
2009-08-31,577.020020,577.020020,569.270020,572.070007,572.070007,5004560000
2009-09-01,570.239990,579.900024,556.830017,558.059998,558.059998,6862360000
2009-09-02,556.859985,559.049988,554.590027,555.830017,555.830017,5842730000
2009-09-03,557.309998,562.489990,552.270020,562.489990,562.489990,4624280000
2009-09-04,562.500000,570.500000,559.090027,570.500000,570.500000,4097370000
2009-09-08,573.010010,576.380005,570.390015,576.380005,576.380005,5235160000
2009-09-09,576.500000,588.700012,575.530029,586.400024,586.400024,5202550000
2009-09-10,586.570007,594.900024,582.690002,594.900024,594.900024,5191380000
2009-09-11,594.830017,597.979980,590.890015,593.590027,593.590027,4922600000
2009-09-14,591.349976,600.030029,588.030029,600.030029,600.030029,4979610000
2009-09-15,599.489990,605.599976,597.450012,604.840027,604.840027,6185620000
2009-09-16,606.599976,617.380005,605.929993,617.380005,617.380005,6793530000
2009-09-17,617.039978,621.619995,612.440002,615.469971,615.469971,6668110000
2009-09-18,616.590027,619.169983,611.950012,617.880005,617.880005,5607970000
2009-09-21,614.510010,617.830017,611.169983,615.969971,615.969971,4615280000
2009-09-22,618.840027,622.419983,617.020020,620.690002,620.690002,5246600000
2009-09-23,621.659973,625.309998,613.369995,613.369995,613.369995,5531930000
2009-09-24,614.479980,616.299988,598.359985,601.750000,601.750000,5505610000
2009-09-25,600.530029,602.469971,595.880005,598.940002,598.940002,4507090000
2009-09-28,600.179993,615.109985,600.179993,613.219971,613.219971,3726950000
2009-09-29,613.559998,616.979980,609.830017,610.450012,610.450012,4949900000
2009-09-30,610.739990,611.789978,597.190002,604.280029,604.280029,5998860000
2009-10-01,603.229980,603.270020,583.750000,583.750000,583.750000,5791450000
2009-10-02,583.239990,584.469971,576.400024,580.200012,580.200012,5583240000
2009-10-05,582.229980,592.150024,581.820007,591.109985,591.109985,4313310000
2009-10-06,593.880005,603.630005,593.530029,601.979980,601.979980,5029840000
2009-10-07,600.859985,603.109985,599.219971,602.080017,602.080017,4238220000
2009-10-08,604.900024,612.239990,604.210022,607.750000,607.750000,4988400000
2009-10-09,607.429993,614.919983,607.179993,614.919983,614.919983,3763780000
2009-10-12,615.179993,618.750000,611.869995,613.809998,613.809998,3710430000
2009-10-13,613.659973,614.130005,606.789978,611.700012,611.700012,4320480000
2009-10-14,616.289978,623.940002,615.969971,623.940002,623.940002,5406420000
2009-10-15,621.520020,623.890015,618.409973,623.340027,623.340027,5369780000
2009-10-16,621.500000,621.500000,611.950012,616.179993,616.179993,4894740000
2009-10-19,618.109985,624.130005,614.419983,622.340027,622.340027,4619240000
2009-10-20,623.280029,623.280029,610.530029,613.409973,613.409973,5396930000
2009-10-21,612.280029,622.690002,604.150024,605.109985,605.109985,5616290000
2009-10-22,604.770020,615.130005,598.460022,613.380005,613.380005,5192410000
2009-10-23,614.729980,615.619995,599.950012,600.859985,600.859985,4767460000
2009-10-26,601.760010,610.460022,592.489990,593.679993,593.679993,6363380000
2009-10-27,594.429993,597.260010,586.760010,586.989990,586.989990,5337380000
2009-10-28,585.429993,586.479980,565.909973,566.359985,566.359985,6600350000
2009-10-29,570.260010,581.539978,570.260010,580.219971,580.219971,5595040000
2009-10-30,578.020020,578.020020,560.190002,562.770020,562.770020,6512420000
2009-11-02,563.750000,570.119995,553.309998,562.400024,562.400024,6202640000
2009-11-03,559.780029,570.619995,557.219971,570.619995,570.619995,5487500000
2009-11-04,572.650024,576.260010,562.919983,563.119995,563.119995,5635510000
2009-11-05,563.330017,581.150024,563.330017,581.150024,581.150024,4848350000
2009-11-06,577.440002,584.020020,574.840027,580.349976,580.349976,4277130000
2009-11-09,583.849976,592.309998,583.849976,592.309998,592.309998,4460030000
2009-11-10,590.289978,593.570007,583.869995,586.969971,586.969971,4394770000
2009-11-11,590.599976,596.929993,588.250000,592.710022,592.710022,4286700000
2009-11-12,592.229980,595.789978,579.830017,580.320007,580.320007,4160250000
2009-11-13,581.200012,588.059998,576.729980,586.280029,586.280029,3792610000
2009-11-16,588.650024,605.440002,588.650024,602.869995,602.869995,4565850000
2009-11-17,602.690002,603.390015,597.239990,602.340027,602.340027,3824070000
2009-11-18,602.400024,602.549988,596.080017,600.150024,600.150024,4293340000
2009-11-19,596.690002,596.690002,581.869995,585.679993,585.679993,4178030000
2009-11-20,585.250000,586.599976,580.679993,584.679993,584.679993,3751230000
2009-11-23,589.479980,601.359985,589.469971,594.809998,594.809998,3827920000
2009-11-24,594.840027,594.840027,586.219971,592.580017,592.580017,3700820000
2009-11-25,593.659973,595.109985,592.049988,592.190002,592.190002,3036350000
2009-11-27,585.130005,585.130005,577.210022,577.210022,577.210022,2362910000
2009-11-30,576.940002,580.390015,567.979980,579.729980,579.729980,3895520000
2009-12-01,582.989990,590.799988,582.989990,589.200012,589.200012,4249310000
2009-12-02,589.489990,599.919983,589.419983,596.090027,596.090027,3941340000
2009-12-03,597.739990,601.590027,588.280029,588.780029,588.780029,4810030000
2009-12-04,590.000000,606.770020,590.000000,602.789978,602.789978,5781140000
2009-12-07,602.109985,606.200012,600.429993,603.559998,603.559998,4103360000
2009-12-08,603.270020,603.270020,593.840027,597.700012,597.700012,4748030000
2009-12-09,598.000000,598.760010,592.710022,598.030029,598.030029,4115410000
2009-12-10,599.609985,601.960022,593.059998,595.380005,595.380005,3996490000
2009-12-11,597.150024,600.549988,594.049988,600.369995,600.369995,3791090000
2009-12-14,602.570007,609.789978,599.169983,609.789978,609.789978,4548490000
2009-12-15,609.750000,612.789978,606.309998,606.309998,606.309998,5045100000
2009-12-16,609.200012,613.710022,608.179993,611.210022,611.210022,4829820000
2009-12-17,608.359985,609.010010,600.960022,604.250000,604.250000,7615070000
2009-12-18,606.729980,610.570007,602.289978,610.570007,610.570007,6325890000
2009-12-21,611.659973,618.909973,611.659973,618.599976,618.599976,3977340000
2009-12-22,619.260010,624.210022,618.859985,623.599976,623.599976,3641130000
2009-12-23,625.330017,632.020020,624.700012,630.979980,630.979980,3166870000
2009-12-24,632.359985,634.150024,632.229980,634.070007,634.070007,1267710000
2009-12-28,635.200012,635.989990,630.940002,633.750000,633.750000,2716400000
2009-12-29,634.039978,634.549988,632.400024,633.179993,633.179993,2491020000
2009-12-30,630.979980,634.090027,627.559998,633.409973,633.409973,2277300000
2009-12-31,633.099976,635.200012,625.130005,625.390015,625.390015,2076990000
2010-01-04,628.109985,640.099976,628.109985,640.099976,640.099976,3991400000
2010-01-05,639.690002,641.890015,635.950012,638.489990,638.489990,2491020000
2010-01-06,638.289978,641.260010,636.400024,637.950012,637.950012,4972660000
2010-01-07,638.109985,642.070007,632.739990,641.969971,641.969971,5270680000
2010-01-08,640.340027,644.690002,639.559998,644.559998,644.559998,4389590000
2010-01-11,647.320007,648.400024,641.390015,643.989990,643.989990,4255780000
2010-01-12,639.960022,641.140015,633.619995,635.500000,635.500000,4716160000
2010-01-13,637.150024,644.789978,633.260010,643.559998,643.559998,4170360000
2010-01-14,643.559998,647.869995,642.159973,646.429993,646.429993,3915200000
2010-01-15,647.570007,648.119995,633.690002,637.960022,637.960022,4758730000
2010-01-19,637.940002,649.150024,637.940002,649.150024,649.150024,4724830000
2010-01-20,645.780029,645.780029,633.020020,639.609985,639.609985,4810560000
2010-01-21,640.150024,643.770020,627.640015,628.359985,628.359985,6874290000
2010-01-22,627.700012,630.599976,615.520020,617.119995,617.119995,6208650000
2010-01-25,618.750000,621.780029,614.179993,618.109985,618.109985,4481390000
2010-01-26,616.429993,619.979980,611.919983,612.159973,612.159973,4731910000
2010-01-27,610.289978,618.760010,607.919983,618.380005,618.380005,5319120000
2010-01-28,619.650024,620.179993,603.260010,607.929993,607.929993,5452400000
2010-01-29,610.000000,616.030029,600.530029,602.039978,602.039978,5412850000
2010-02-01,602.219971,609.270020,602.219971,609.250000,609.250000,4077610000
2010-02-02,609.789978,615.599976,607.349976,614.049988,614.049988,4749540000
2010-02-03,612.260010,615.739990,606.640015,610.659973,610.659973,4285450000
2010-02-04,610.630005,610.630005,589.679993,589.679993,589.679993,5859690000
2010-02-05,590.099976,592.989990,580.489990,592.979980,592.979980,6438900000
2010-02-08,592.719971,595.289978,586.369995,586.489990,586.489990,4089820000
2010-02-09,591.700012,597.390015,588.210022,595.169983,595.169983,5114260000
2010-02-10,593.289978,596.830017,587.429993,595.820007,595.820007,4251450000
2010-02-11,594.299988,605.599976,590.609985,605.460022,605.460022,4400870000
2010-02-12,600.919983,610.719971,598.030029,610.719971,610.719971,4160680000
2010-02-16,613.799988,620.840027,611.580017,620.840027,620.840027,4080770000
2010-02-17,622.409973,625.169983,620.330017,624.830017,624.830017,4259230000
2010-02-18,623.599976,629.320007,622.890015,629.320007,629.320007,3878620000
2010-02-19,628.640015,632.840027,626.599976,631.619995,631.619995,3944280000
2010-02-22,632.830017,633.549988,630.460022,632.250000,632.250000,3814440000
2010-02-23,631.309998,631.520020,623.770020,625.070007,625.070007,4521050000
2010-02-24,625.820007,632.280029,625.750000,630.429993,630.429993,4168360000
2010-02-25,624.809998,630.460022,620.609985,630.460022,630.460022,4521130000
2010-02-26,630.760010,630.809998,625.159973,628.559998,628.559998,3945190000
2010-03-01,630.609985,642.650024,630.609985,642.650024,642.650024,3847640000
2010-03-02,643.429993,650.260010,643.429993,648.309998,648.309998,4134680000
2010-03-03,649.549988,653.880005,647.640015,649.260010,649.260010,3951320000
2010-03-04,650.250000,652.510010,648.179993,652.469971,652.469971,3945010000
2010-03-05,654.869995,666.020020,654.869995,666.020020,666.020020,4133000000
2010-03-08,665.960022,668.159973,664.989990,667.109985,667.109985,3774680000
2010-03-09,665.260010,673.429993,664.599976,669.630005,669.630005,5185570000
2010-03-10,670.090027,677.469971,669.859985,674.929993,674.929993,5469120000
2010-03-11,671.669983,677.219971,668.900024,677.219971,677.219971,4669060000
2010-03-12,678.900024,678.900024,672.570007,676.590027,676.590027,4928160000
2010-03-15,675.349976,676.210022,669.400024,674.409973,674.409973,4164110000
2010-03-16,674.640015,679.580017,673.049988,679.580017,679.580017,4369770000
2010-03-17,680.359985,686.940002,680.229980,683.979980,683.979980,4963200000
2010-03-18,682.070007,685.969971,680.780029,681.609985,681.609985,4234510000
2010-03-19,682.400024,683.619995,671.169983,673.890015,673.890015,5212410000
2010-03-22,669.880005,683.289978,667.489990,682.909973,682.909973,4261680000
2010-03-23,683.130005,690.849976,680.630005,690.299988,690.299988,4411640000
2010-03-24,688.119995,689.359985,683.369995,683.679993,683.679993,4705750000
2010-03-25,687.119995,693.320007,678.880005,679.099976,679.099976,5668900000
2010-03-26,679.080017,685.500000,676.789978,678.969971,678.969971,4708420000
2010-03-29,680.640015,683.450012,679.270020,682.250000,682.250000,4375580000
2010-03-30,682.900024,686.640015,679.849976,683.940002,683.940002,4085000000
2010-03-31,681.369995,687.729980,678.640015,678.640015,678.640015,4484340000
2010-04-01,681.570007,686.500000,677.750000,683.979980,683.979980,4006870000
2010-04-05,686.229980,697.650024,685.460022,697.650024,697.650024,3881620000
2010-04-06,694.960022,702.650024,693.940002,701.479980,701.479980,4086180000
2010-04-07,700.210022,702.840027,695.359985,699.460022,699.460022,5101430000
2010-04-08,697.409973,701.520020,692.479980,699.640015,699.640015,4726970000
2010-04-09,700.890015,702.950012,696.070007,702.950012,702.950012,4511570000
2010-04-12,703.729980,706.460022,701.960022,705.059998,705.059998,4607090000
2010-04-13,704.039978,707.239990,700.409973,707.030029,707.030029,5403580000
2010-04-14,709.909973,722.400024,709.909973,722.400024,722.400024,5760040000
2010-04-15,722.109985,725.130005,720.700012,724.210022,724.210022,5995330000
2010-04-16,723.570007,723.989990,710.289978,714.619995,714.619995,8108470000
2010-04-19,714.349976,716.809998,702.250000,711.400024,711.400024,6597740000
2010-04-20,713.429993,721.549988,712.380005,721.549988,721.549988,5316590000
2010-04-21,721.539978,726.809998,719.900024,726.190002,726.190002,5724310000
2010-04-22,721.130005,734.359985,715.619995,734.309998,734.309998,6035780000
2010-04-23,734.479980,741.919983,731.719971,741.919983,741.919983,5326060000
2010-04-26,741.580017,745.950012,738.630005,738.859985,738.859985,5647760000
2010-04-27,736.130005,741.719971,720.460022,721.270020,721.270020,7454540000
2010-04-28,723.969971,726.690002,719.770020,722.390015,722.390015,6342310000
2010-04-29,725.859985,737.739990,724.260010,737.739990,737.739990,6059410000
2010-04-30,738.270020,738.630005,716.479980,716.599976,716.599976,6048260000
2010-05-03,719.299988,732.869995,719.299988,732.820007,732.820007,4938050000
2010-05-04,726.359985,726.359985,705.840027,709.700012,709.700012,6594720000
2010-05-05,703.289978,708.640015,693.890015,698.580017,698.580017,6795940000
2010-05-06,695.700012,700.890015,637.690002,672.229980,672.229980,10617810000
2010-05-07,671.080017,675.510010,647.640015,653.000000,653.000000,9472910000
2010-05-10,668.250000,689.890015,668.250000,689.609985,689.609985,6893700000
2010-05-11,683.969971,704.030029,680.580017,695.479980,695.479980,5842550000
2010-05-12,695.719971,716.219971,695.719971,716.109985,716.109985,5225460000
2010-05-13,713.650024,719.700012,705.960022,709.849976,709.849976,4870640000
2010-05-14,709.320007,709.320007,686.500000,693.979980,693.979980,6126400000
2010-05-17,696.590027,703.619995,677.940002,695.710022,695.710022,5922920000
2010-05-18,700.969971,705.340027,681.539978,682.750000,682.750000,6170840000
2010-05-19,680.219971,686.150024,665.830017,674.400024,674.400024,6765800000
2010-05-20,665.909973,665.909973,640.039978,640.039978,640.039978,8328570000
2010-05-21,634.979980,654.500000,629.559998,649.289978,649.289978,5452130000
2010-05-24,648.109985,652.799988,641.150024,641.210022,641.210022,5224040000
2010-05-25,632.669983,640.880005,617.609985,640.020020,640.020020,7329580000
2010-05-26,642.900024,657.950012,640.349976,642.619995,642.619995,4521050000
2010-05-27,650.750000,670.590027,650.739990,670.510010,670.510010,5698460000
